Version,JavaScript,Java,C++,C,C-C++ Header,Objective-C,Ruby,Shell,BUCK,XML,Markdown,JSON,Makefile,Bash,Sum stats for version,make,Gradle,Bourne Shell,ProGuard,Python
0.11-stable,0,5810,349,0,1312,0,0,0,0,121,0,0,0,0,7721,9,104,10,6,0
0.12-stable,0,6066,349,0,1312,0,0,0,0,208,0,0,0,0,8071,9,111,10,6,0
0.13-stable,0,6246,352,0,1324,0,0,0,0,208,0,0,0,0,8266,9,111,10,6,0
0.14-stable,0,6321,353,0,1324,0,0,0,0,208,0,0,0,0,8342,9,111,10,6,0
0.15-stable,0,6555,353,0,1324,0,0,0,0,121,0,0,0,0,8491,113,9,10,6,0
0.17-stable,0,7501,350,0,1356,0,0,0,0,208,0,0,0,0,9553,113,9,10,6,0
0.18-stable,15,8014,353,0,1351,0,0,0,0,122,0,0,0,0,9990,113,6,10,6,0
0.19-stable,15,8304,363,0,1412,0,0,0,0,122,0,0,0,0,10352,113,6,11,6,0
0.20-stable,14,9060,382,0,1439,0,0,0,0,122,0,0,0,0,11158,113,9,11,2,6
0.21-stable,14,9012,382,0,1446,0,0,0,0,122,0,0,0,0,11115,114,6,11,2,6
0.22-stable,14,9398,406,0,1697,0,0,0,0,123,0,0,0,0,11776,114,6,10,2,6
0.23-stable,14,9448,422,0,1699,0,0,0,0,123,0,0,0,0,11844,6,114,10,2,6
0.24-stable,14,9889,422,0,1699,0,0,0,0,123,0,0,0,0,12285,6,114,10,2,6
0.25-stable,14,9996,413,0,1699,0,0,0,0,123,0,0,0,0,12383,6,114,10,2,6
0.26-stable,33,10038,413,0,1699,0,0,0,0,123,0,0,0,0,12447,6,117,10,2,6
0.27-stable,122,10364,537,0,1882,0,0,0,0,3,0,0,0,0,13052,117,9,10,2,6
0.28-stable,171,10875,543,0,1878,0,0,0,0,3,0,0,0,0,13614,6,118,10,2,8
0.29-stable,249,11308,554,0,1878,0,0,0,0,3,0,0,0,0,14134,6,118,8,2,8
0.30-stable,259,11556,554,0,1878,0,0,0,0,3,0,0,0,0,14392,6,118,8,2,8
0.31-stable,259,11344,551,0,1887,0,0,0,0,3,0,0,0,0,14179,6,118,2,7,2
0.32-stable,269,11163,443,0,1718,0,0,0,0,3,0,0,0,0,13731,120,6,2,7
0.33-stable,269,11470,443,0,1718,0,0,0,0,3,0,0,0,0,14038,120,6,2,7
0.34-stable,269,11565,440,0,1718,0,0,0,0,3,0,0,0,0,14131,121,6,2,7
0.35-stable,269,11613,440,0,1718,0,0,0,0,3,0,0,0,0,14179,121,6,2,7
0.36-stable,269,11824,440,0,1718,0,0,0,0,3,0,0,0,0,14390,121,6,2,7
0.37-stable,269,12069,440,0,1718,0,0,0,0,3,0,0,0,0,14633,119,6,2,7
0.38-stable,269,12135,441,0,1743,0,0,0,0,3,0,0,0,0,14732,119,13,2,7
0.39-stable,261,11898,448,0,1794,0,0,0,0,3,0,0,0,0,14538,119,6,2,7
0.40-stable,269,11792,448,0,1824,0,0,0,0,3,0,0,0,0,14482,13,124,2,7
0.41-stable,260,14007,448,0,1794,0,0,0,0,3,0,0,0,0,16651,124,6,2,7
0.42-stable,270,14223,425,0,1830,0,0,0,0,3,0,0,0,0,16897,13,124,2,7
0.43-stable,274,14370,428,0,1830,0,0,0,0,3,0,0,0,0,17051,13,124,2,7
0.44-stable,266,14280,438,0,1803,0,0,0,0,3,0,0,0,0,16929,124,6,2,7
0.45-stable,291,14312,441,0,1793,0,0,0,0,5,0,0,0,0,16981,124,6,7,2
0.46-stable,291,14676,470,0,1811,0,0,0,0,5,0,0,0,0,17388,112,6,15,2
0.47-stable,291,14436,470,0,1811,0,0,0,0,5,0,0,0,0,17144,114,6,9,2
0.48-stable,291,14783,470,0,1811,0,0,0,0,5,0,0,0,0,17497,114,6,15,2
0.49-stable,291,14561,470,0,1813,0,0,0,0,5,0,0,0,0,17271,114,6,9,2
0.50-stable,291,14886,471,0,1814,0,0,0,0,5,0,0,0,0,17598,114,6,9,2
0.51-stable,291,14987,472,0,1815,0,0,0,0,5,0,0,0,0,17701,114,6,9,2
0.52-stable,291,15317,468,0,1818,0,0,0,0,5,0,0,0,0,18036,114,6,15,2
0.53-stable,291,15371,470,0,1818,0,0,0,0,5,0,0,0,0,18092,114,6,15,2
0.54-stable,291,15285,470,0,1818,0,0,0,0,233,0,0,0,0,18228,114,6,9,2
0.55-stable,239,14319,438,0,1728,0,0,0,0,233,0,0,0,0,17088,114,6,9,2
0.56-stable,239,14904,518,0,1804,0,0,0,0,234,0,0,0,0,17869,127,6,35,2
0.57-stable,239,12899,523,0,1804,0,0,0,0,236,0,0,0,0,15869,127,6,33,2
0.58-stable,281,13215,481,0,1809,0,0,0,0,238,0,0,0,0,16281,129,73,53,2
0.59-stable,287,13652,513,0,1840,0,0,0,0,238,0,0,0,0,16701,43,73,53,2
0.60-stable,279,13761,612,0,1927,0,0,0,0,241,0,0,0,0,17005,46,90,47,2
0.61-stable,279,13102,633,0,1943,0,0,0,0,242,0,0,0,0,16400,50,102,47,2
0.62-stable,265,14594,521,0,1032,0,0,0,0,242,0,0,0,0,16886,73,110,47,2
0.63-stable,265,14949,531,0,1229,0,0,0,0,242,0,0,0,0,17449,73,110,48,2,0
0.64-stable,265,14398,543,0,1112,0,0,0,0,242,0,0,0,0,16874,76,188,48,2,0
0.65-stable,265,14593,531,0,1073,0,0,0,0,242,0,0,0,0,17020,200,69,47,0
